season,week,team,player_id,slot
2025,7,TEN,00-0035261,RB1
2025,7,TEN,00-0036415,WR3
2025,7,TEN,00-0037809,TE1
2025,7,TEN,00-0039032,RB2
2025,7,TEN,00-0040170,WR2
2025,7,TEN,00-0040676,QB1
2025,7,WAS,00-0030061,TE1
2025,7,WAS,00-0035659,WR1
2025,7,WAS,00-0035719,WR2
2025,7,WAS,00-0038611,RB2
2025,7,WAS,00-0039355,WR3
2025,7,WAS,00-0039910,QB1
2025,7,WAS,00-0040242,RB1
2025,8,ATL,00-0035359,WR3
2025,8,ATL,00-0036309,WR2
2025,8,ATL,00-0036970,TE1
2025,8,ATL,00-0037238,WR1
2025,8,ATL,00-0037263,RB2
2025,8,ATL,00-0038542,RB1
2025,8,ATL,00-0039917,QB1
2025,8,BAL,00-0030564,WR3
2025,8,BAL,00-0032764,RB1
2025,8,BAL,00-0034753,TE1
2025,8,BAL,00-0034796,QB1
2025,8,BAL,00-0034975,RB2
2025,8,BAL,00-0036550,WR2
2025,8,BAL,00-0039064,WR1
2025,8,BUF,00-0034857,QB1
2025,8,BUF,00-0035537,RB2
2025,8,BUF,00-0036988,WR3
2025,8,BUF,00-0037248,RB1
2025,8,BUF,00-0037261,WR2
2025,8,BUF,00-0038933,TE1
2025,8,BUF,00-0039901,WR1
2025,8,CAR,00-0036139,RB2
2025,8,CAR,00-0036555,RB1
2025,8,CAR,00-0039150,QB1
2025,8,CAR,00-0039342,WR2
2025,8,CAR,00-0039356,TE1
2025,8,CAR,00-0039491,WR3
2025,8,CAR,00-0040124,WR1
2025,8,CHI,00-0034827,WR2
2025,8,CHI,00-0035208,WR3
2025,8,CHI,00-0036275,RB1
2025,8,CHI,00-0036290,TE1
2025,8,CHI,00-0039918,QB1
2025,8,CHI,00-0039919,WR1
2025,8,CHI,00-0040236,RB2
2025,8,CIN,00-0026158,QB1
2025,8,CIN,00-0033526,RB2
2025,8,CIN,00-0035644,TE1
2025,8,CIN,00-0036410,WR2
2025,8,CIN,00-0036900,WR1
2025,8,CIN,00-0038597,RB1
2025,8,CIN,00-0038619,WR3
2025,8,CLE,00-0033885,TE1
2025,8,CLE,00-0036407,WR1
2025,8,CLE,00-0037267,RB2
2025,8,CLE,00-0039379,WR3
2025,8,CLE,00-0040704,QB1
2025,8,CLE,00-0040782,WR2
2025,8,CLE,00-0040784,RB1
2025,8,DAL,00-0033077,QB1
2025,8,DAL,00-0036358,WR1
2025,8,DAL,00-0036997,RB1
2025,8,DAL,00-0037247,WR2
2025,8,DAL,00-0037666,WR3
2025,8,DAL,00-0038041,TE1
2025,8,DAL,00-0040586,RB2
2025,8,DEN,00-0033881,TE1
2025,8,DEN,00-0034348,WR1
2025,8,DEN,00-0036158,RB1
2025,8,DEN,00-0038976,WR3
2025,8,DEN,00-0039732,QB1
2025,8,DEN,00-0039868,WR2
2025,8,DEN,00-0040730,RB2
2025,8,GB,00-0035700,RB1
2025,8,GB,00-0036264,QB1
2025,8,GB,00-0037816,WR2
2025,8,GB,00-0038124,WR3
2025,8,GB,00-0038797,RB2
2025,8,GB,00-0038996,TE1
2025,8,GB,00-0040667,WR1
2025,8,HOU,00-0034383,TE1
2025,8,HOU,00-0034775,WR2
2025,8,HOU,00-0034791,RB1
2025,8,HOU,00-0036554,WR1
2025,8,HOU,00-0038618,WR3
2025,8,HOU,00-0039163,QB1
2025,8,HOU,00-0040583,RB2
2025,8,IND,00-0032104,RB2
2025,8,IND,00-0035710,QB1
2025,8,IND,00-0036223,RB1
2025,8,IND,00-0036252,WR1
2025,8,IND,00-0037664,WR3
2025,8,IND,00-0038997,WR2
2025,8,IND,00-0040128,TE1
2025,8,KC,00-0030506,TE1
2025,8,KC,00-0033873,QB1
2025,8,KC,00-0033923,RB2
2025,8,KC,00-0035662,WR3
2025,8,KC,00-0037197,RB1
2025,8,KC,00-0039067,WR1
2025,8,KC,00-0039894,WR2
2025,8,LAC,00-0030279,WR2
2025,8,LAC,00-0036355,QB1
2025,8,LAC,00-0037617,RB2
2025,8,LAC,00-0038544,WR3
2025,8,LAC,00-0039391,RB1
2025,8,LAC,00-0039915,WR1
2025,8,LAC,00-0040189,TE1
2025,8,MIA,00-0036182,WR3
2025,8,MIA,00-0036212,QB1
2025,8,MIA,00-0036613,WR1
2025,8,MIA,00-0038720,TE1
2025,8,MIA,00-0039040,RB1
2025,8,MIA,00-0039880,WR2
2025,8,MIA,00-0040198,RB2
2025,8,MIN,00-0035229,TE1
2025,8,MIN,00-0036322,WR1
2025,8,MIN,00-0037291,WR3
2025,8,MIN,00-0037525,RB1
2025,8,MIN,00-0038440,RB2
2025,8,MIN,00-0038994,WR2
2025,8,MIN,00-0039923,QB1
2025,8,NE,00-0031588,WR1
2025,8,NE,00-0033090,TE1
2025,8,NE,00-0033555,WR3
2025,8,NE,00-0036875,RB1
2025,8,NE,00-0038608,WR2
2025,8,NE,00-0039851,QB1
2025,8,NE,00-0040734,RB2
2025,8,NO,00-0031236,WR3
2025,8,NO,00-0033906,RB1
2025,8,NO,00-0036040,TE1
2025,8,NO,00-0037239,WR1
2025,8,NO,00-0037545,WR2
2025,8,NO,00-0039376,QB1
2025,8,NO,00-0040202,RB2
2025,8,NYG,00-0035406,WR3
2025,8,NYG,00-0035535,WR2
2025,8,NYG,00-0038117,WR1
2025,8,NYG,00-0039384,RB2
2025,8,NYG,00-0039847,TE1
2025,8,NYG,00-0040691,QB1
2025,8,NYG,00-0040715,RB1
2025,8,NYJ,00-0034521,WR3
2025,8,NYJ,00-0036945,QB1
2025,8,NYJ,00-0037740,WR1
2025,8,NYJ,00-0038120,RB1
2025,8,NYJ,00-0039798,RB2
2025,8,NYJ,00-0040582,WR2
2025,8,NYJ,00-0040736,TE1
2025,8,PHI,00-0034351,TE1
2025,8,PHI,00-0034844,RB1
2025,8,PHI,00-0035676,WR1
2025,8,PHI,00-0036389,QB1
2025,8,PHI,00-0036912,WR2
2025,8,PHI,00-0037741,WR3
2025,8,PHI,00-0039746,RB2
2025,8,PIT,00-0023459,QB1
2025,8,PIT,00-0033858,TE1
2025,8,PIT,00-0035640,WR1
2025,8,PIT,00-0036919,RB2
2025,8,PIT,00-0037228,RB1
2025,8,PIT,00-0037837,WR2
2025,8,PIT,00-0039739,WR3
2025,8,SF,00-0033280,RB1
2025,8,SF,00-0033288,TE1
2025,8,SF,00-0033307,WR3
2025,8,SF,00-0036259,WR1
2025,8,SF,00-0037746,RB2
2025,8,SF,00-0037834,QB1
2025,8,SF,00-0039916,WR2
2025,8,TB,00-0032385,WR3
2025,8,TB,00-0033921,WR2
2025,8,TB,00-0034855,QB1
2025,8,TB,00-0037256,RB2
2025,8,TB,00-0038129,TE1
2025,8,TB,00-0039361,RB1
2025,8,TB,00-0040129,WR1
2025,8,TEN,00-0034837,WR1
2025,8,TEN,00-0035261,RB1
2025,8,TEN,00-0036415,WR3
2025,8,TEN,00-0037809,TE1
2025,8,TEN,00-0039032,RB2
2025,8,TEN,00-0040170,WR2
2025,8,TEN,00-0040676,QB1
2025,8,WAS,00-0030061,TE1
2025,8,WAS,00-0032398,WR3
2025,8,WAS,00-0033955,RB2
2025,8,WAS,00-0035659,WR1
2025,8,WAS,00-0035719,WR2
2025,8,WAS,00-0039910,QB1
2025,8,WAS,00-0040242,RB1
2025,9,ARI,00-0033891,WR3
2025,9,ARI,00-0035228,QB1
2025,9,ARI,00-0037157,RB1
2025,9,ARI,00-0037744,TE1
2025,9,ARI,00-0038559,WR2
2025,9,ARI,00-0038705,RB2
2025,9,ARI,00-0039849,WR1
2025,9,ATL,00-0035359,WR3
2025,9,ATL,00-0036309,WR2
2025,9,ATL,00-0036970,TE1
2025,9,ATL,00-0037238,WR1
2025,9,ATL,00-0037263,RB2
2025,9,ATL,00-0038542,RB1
2025,9,ATL,00-0039917,QB1
2025,9,BAL,00-0030564,WR3
2025,9,BAL,00-0032764,RB1
2025,9,BAL,00-0034753,TE1
2025,9,BAL,00-0034796,QB1
2025,9,BAL,00-0034975,RB2
2025,9,BAL,00-0036550,WR2
2025,9,BAL,00-0039064,WR1
2025,9,BUF,00-0034857,QB1
2025,9,BUF,00-0035537,RB2
2025,9,BUF,00-0036988,WR3
2025,9,BUF,00-0037248,RB1
2025,9,BUF,00-0037261,WR2
2025,9,BUF,00-0038933,TE1
2025,9,BUF,00-0039901,WR1
2025,9,CAR,00-0036139,RB1
2025,9,CAR,00-0036555,RB2
2025,9,CAR,00-0039150,QB1
2025,9,CAR,00-0039342,WR2
2025,9,CAR,00-0039356,TE1
2025,9,CAR,00-0039491,WR3
2025,9,CAR,00-0040124,WR1
2025,9,CHI,00-0034827,WR2
2025,9,CHI,00-0035208,WR3
2025,9,CHI,00-0036275,RB1
2025,9,CHI,00-0036290,TE1
2025,9,CHI,00-0039918,QB1
2025,9,CHI,00-0039919,WR1
2025,9,CHI,00-0040236,RB2
2025,9,CIN,00-0026158,QB1
2025,9,CIN,00-0033526,RB2
2025,9,CIN,00-0035644,TE1
2025,9,CIN,00-0036410,WR2
2025,9,CIN,00-0036900,WR1
2025,9,CIN,00-0038597,RB1
2025,9,CIN,00-0038619,WR3
2025,9,DAL,00-0033077,QB1
2025,9,DAL,00-0036358,WR1
2025,9,DAL,00-0036997,RB1
2025,9,DAL,00-0037247,WR2
2025,9,DAL,00-0037666,WR3
2025,9,DAL,00-0038041,TE1
2025,9,DAL,00-0040586,RB2
2025,9,DEN,00-0033881,TE1
2025,9,DEN,00-0034348,WR1
2025,9,DEN,00-0036158,RB1
2025,9,DEN,00-0038976,WR3
2025,9,DEN,00-0039732,QB1
2025,9,DEN,00-0039868,WR2
2025,9,DEN,00-0040730,RB2
2025,9,DET,00-0033106,QB1
2025,9,DET,00-0035685,RB2
2025,9,DET,00-0036963,WR1
2025,9,DET,00-0037240,WR2
2025,9,DET,00-0039065,TE1
2025,9,DET,00-0039139,RB1
2025,9,DET,00-0040669,WR3
2025,9,GB,00-0035700,RB1
2025,9,GB,00-0036264,QB1
2025,9,GB,00-0037816,WR1
2025,9,GB,00-0038124,WR3
2025,9,GB,00-0038797,RB2
2025,9,GB,00-0038996,TE1
2025,9,GB,00-0040667,WR2
2025,9,HOU,00-0034383,TE1
2025,9,HOU,00-0034775,WR2
2025,9,HOU,00-0034791,RB1
2025,9,HOU,00-0036554,WR1
2025,9,HOU,00-0039163,QB1
2025,9,HOU,00-0040130,WR3
2025,9,HOU,00-0040583,RB2
2025,9,IND,00-0032104,RB2
2025,9,IND,00-0035710,QB1
2025,9,IND,00-0036223,RB1
2025,9,IND,00-0036252,WR1
2025,9,IND,00-0037664,WR2
2025,9,IND,00-0038997,WR3
2025,9,IND,00-0040128,TE1
2025,9,JAX,00-0036626,WR3
2025,9,JAX,00-0036971,QB1
2025,9,JAX,00-0036973,RB1
2025,9,JAX,00-0037004,TE1
2025,9,JAX,00-0038606,WR2
2025,9,JAX,00-0039893,WR1
2025,9,JAX,00-0040719,RB2
2025,9,KC,00-0030506,TE1
2025,9,KC,00-0033873,QB1
2025,9,KC,00-0033923,RB2
2025,9,KC,00-0035662,WR3
2025,9,KC,00-0037197,RB1
2025,9,KC,00-0039067,WR1
2025,9,KC,00-0039894,WR2
2025,9,LA,00-0026498,QB1
2025,9,LA,00-0031381,WR2
2025,9,LA,00-0033110,TE1
2025,9,LA,00-0037840,RB1
2025,9,LA,00-0039075,WR1
2025,9,LA,00-0039738,RB2
2025,9,LA,00-0039751,WR3
2025,9,LAC,00-0030279,WR2
2025,9,LAC,00-0036355,QB1
2025,9,LAC,00-0036755,RB2
2025,9,LAC,00-0038544,WR3
2025,9,LAC,00-0039391,RB1
2025,9,LAC,00-0039915,WR1
2025,9,LAC,00-0040189,TE1
2025,9,LV,00-0030565,QB1
2025,9,LV,00-0031687,RB2
2025,9,LV,00-0034960,WR1
2025,9,LV,00-0038563,WR2
2025,9,LV,00-0039338,TE1
2025,9,LV,00-0040122,RB1
2025,9,LV,00-0040729,WR3
2025,9,MIA,00-0036182,WR3
2025,9,MIA,00-0036212,QB1
2025,9,MIA,00-0036613,WR1
2025,9,MIA,00-0038720,TE1
2025,9,MIA,00-0039040,RB1
2025,9,MIA,00-0039880,WR2
2025,9,MIA,00-0040198,RB2
2025,9,MIN,00-0033293,RB2
2025,9,MIN,00-0035229,TE1
2025,9,MIN,00-0036322,WR1
2025,9,MIN,00-0037291,WR3
2025,9,MIN,00-0037525,RB1
2025,9,MIN,00-0038994,WR2
2025,9,MIN,00-0039923,QB1
2025,9,NE,00-0031588,WR1
2025,9,NE,00-0033090,TE1
2025,9,NE,00-0033555,WR3
2025,9,NE,00-0036875,RB1
2025,9,NE,00-0038608,WR2
2025,9,NE,00-0039851,QB1
2025,9,NE,00-0040734,RB2
2025,9,NO,00-0031236,WR3
2025,9,NO,00-0033906,RB1
2025,9,NO,00-0036040,TE1
2025,9,NO,00-0037239,WR1
2025,9,NO,00-0037545,WR2
2025,9,NO,00-0040202,RB2
2025,9,NO,00-0040743,QB1
2025,9,NYG,00-0035250,RB2
2025,9,NYG,00-0035535,WR2
2025,9,NYG,00-0038117,WR1
2025,9,NYG,00-0039384,RB1
2025,9,NYG,00-0039847,TE1
2025,9,NYG,00-0040432,WR3
2025,9,NYG,00-0040691,QB1
2025,9,PIT,00-0023459,QB1
2025,9,PIT,00-0033858,TE1
2025,9,PIT,00-0035640,WR1
2025,9,PIT,00-0036919,RB2
2025,9,PIT,00-0037228,RB1
2025,9,PIT,00-0037837,WR2
2025,9,PIT,00-0039739,WR3
2025,9,SEA,00-0033908,WR2
2025,9,SEA,00-0034869,QB1
2025,9,SEA,00-0038134,RB1
2025,9,SEA,00-0038543,WR1
2025,9,SEA,00-0039165,RB2
2025,9,SEA,00-0039793,TE1
2025,9,SEA,00-0040648,WR3
2025,9,SF,00-0033280,RB1
2025,9,SF,00-0033288,TE1
2025,9,SF,00-0033307,WR3
2025,9,SF,00-0036259,WR1
2025,9,SF,00-0037746,RB2
2025,9,SF,00-0037834,QB1
2025,9,SF,00-0039916,WR2
2025,9,TEN,00-0034837,WR1
2025,9,TEN,00-0035261,RB1
2025,9,TEN,00-0037809,TE1
2025,9,TEN,00-0039032,RB2
2025,9,TEN,00-0040170,WR2
2025,9,TEN,00-0040676,QB1
2025,9,TEN,00-0040705,WR3
2025,9,WAS,00-0030061,TE1
2025,9,WAS,00-0033955,RB2
2025,9,WAS,00-0035659,WR1
2025,9,WAS,00-0035719,WR2
2025,9,WAS,00-0039355,WR3
2025,9,WAS,00-0039910,QB1
2025,9,WAS,00-0040242,RB1
2025,10,ARI,00-0033119,QB1
2025,10,ARI,00-0033891,WR3
2025,10,ARI,00-0037157,RB1
2025,10,ARI,00-0037744,TE1
2025,10,ARI,00-0038559,WR2
2025,10,ARI,00-0038705,RB2
2025,10,ARI,00-0039849,WR1
2025,10,ATL,00-0035359,WR3
2025,10,ATL,00-0036309,WR2
2025,10,ATL,00-0036970,TE1
2025,10,ATL,00-0037238,WR1
2025,10,ATL,00-0037263,RB2
2025,10,ATL,00-0038542,RB1
2025,10,ATL,00-0039917,QB1
2025,10,BAL,00-0030564,WR3
2025,10,BAL,00-0032764,RB1
2025,10,BAL,00-0034753,TE1
2025,10,BAL,00-0034796,QB1
2025,10,BAL,00-0034975,RB2
2025,10,BAL,00-0036550,WR2
2025,10,BAL,00-0039064,WR1
2025,10,BUF,00-0034857,QB1
2025,10,BUF,00-0035537,RB2
2025,10,BUF,00-0036988,WR3
2025,10,BUF,00-0037248,RB1
2025,10,BUF,00-0037261,WR2
2025,10,BUF,00-0038933,TE1
2025,10,BUF,00-0039901,WR1
2025,10,CAR,00-0036139,RB1
2025,10,CAR,00-0036555,RB2
2025,10,CAR,00-0037005,TE1
2025,10,CAR,00-0039150,QB1
2025,10,CAR,00-0039342,WR2
2025,10,CAR,00-0039491,WR3
2025,10,CAR,00-0040124,WR1
2025,10,CHI,00-0034827,WR2
2025,10,CHI,00-0035208,WR3
2025,10,CHI,00-0036275,RB1
2025,10,CHI,00-0039918,QB1
2025,10,CHI,00-0039919,WR1
2025,10,CHI,00-0040126,TE1
2025,10,CHI,00-0040236,RB2
2025,10,CLE,00-0033885,TE1
2025,10,CLE,00-0036407,WR1
2025,10,CLE,00-0038979,WR2
2025,10,CLE,00-0040162,RB2
2025,10,CLE,00-0040704,QB1
2025,10,CLE,00-0040782,WR3
2025,10,CLE,00-0040784,RB1
2025,10,DEN,00-0033881,TE1
2025,10,DEN,00-0034348,WR1
2025,10,DEN,00-0036158,RB1
2025,10,DEN,00-0038976,WR3
2025,10,DEN,00-0039732,QB1
2025,10,DEN,00-0039868,WR2
2025,10,DEN,00-0040730,RB2
2025,10,DET,00-0032464,WR3
2025,10,DET,00-0033106,QB1
2025,10,DET,00-0035685,RB2
2025,10,DET,00-0036963,WR1
2025,10,DET,00-0037240,WR2
2025,10,DET,00-0039065,TE1
2025,10,DET,00-0039139,RB1
2025,10,GB,00-0035700,RB1
2025,10,GB,00-0036264,QB1
2025,10,GB,00-0037816,WR1
2025,10,GB,00-0038124,WR3
2025,10,GB,00-0038797,RB2
2025,10,GB,00-0039144,TE1
2025,10,GB,00-0040667,WR2
2025,10,HOU,00-0034383,TE1
2025,10,HOU,00-0034775,WR2
2025,10,HOU,00-0034791,RB1
2025,10,HOU,00-0036554,WR1
2025,10,HOU,00-0038618,WR3
2025,10,HOU,00-0039163,QB1
2025,10,HOU,00-0040583,RB2
2025,10,IND,00-0035710,QB1
2025,10,IND,00-0036223,RB1
2025,10,IND,00-0036252,WR1
2025,10,IND,00-0037120,RB2
2025,10,IND,00-0037664,WR2
2025,10,IND,00-0038997,WR3
2025,10,IND,00-0040128,TE1
2025,10,JAX,00-0034960,WR2
2025,10,JAX,00-0036971,QB1
2025,10,JAX,00-0036973,RB1
2025,10,JAX,00-0037004,TE1
2025,10,JAX,00-0038606,WR3
2025,10,JAX,00-0039893,WR1
2025,10,JAX,00-0040719,RB2
2025,10,LA,00-0026498,QB1
2025,10,LA,00-0031381,WR2
2025,10,LA,00-0033110,TE1
2025,10,LA,00-0037840,RB1
2025,10,LA,00-0039075,WR1
2025,10,LA,00-0039738,RB2
2025,10,LA,00-0039751,WR3
2025,10,LAC,00-0030279,WR2
2025,10,LAC,00-0036355,QB1
2025,10,LAC,00-0036755,RB2
2025,10,LAC,00-0038544,WR3
2025,10,LAC,00-0039391,RB1
2025,10,LAC,00-0039915,WR1
2025,10,LAC,00-0040189,TE1
2025,10,LV,00-0030565,QB1
2025,10,LV,00-0031687,RB2
2025,10,LV,00-0032211,WR2
2025,10,LV,00-0038563,WR1
2025,10,LV,00-0039338,TE1
2025,10,LV,00-0040122,RB1
2025,10,LV,00-0040729,WR3
2025,10,MIA,00-0036182,WR3
2025,10,MIA,00-0036212,QB1
2025,10,MIA,00-0036613,WR1
2025,10,MIA,00-0038720,TE1
2025,10,MIA,00-0039040,RB1
2025,10,MIA,00-0039880,WR2
2025,10,MIA,00-0040198,RB2
2025,10,MIN,00-0033293,RB2
2025,10,MIN,00-0035229,TE1
2025,10,MIN,00-0036322,WR1
2025,10,MIN,00-0037291,WR3
2025,10,MIN,00-0037525,RB1
2025,10,MIN,00-0038994,WR2
2025,10,MIN,00-0039923,QB1
2025,10,NE,00-0031588,WR1
2025,10,NE,00-0033090,TE1
2025,10,NE,00-0033555,WR3
2025,10,NE,00-0036875,RB1
2025,10,NE,00-0038608,WR2
2025,10,NE,00-0039851,QB1
2025,10,NE,00-0040734,RB2
2025,10,NO,00-0031236,WR2
2025,10,NO,00-0033906,RB1
2025,10,NO,00-0036040,TE1
2025,10,NO,00-0037239,WR1
2025,10,NO,00-0039424,WR3
2025,10,NO,00-0040202,RB2
2025,10,NO,00-0040743,QB1
2025,10,NYG,00-0034407,WR3
2025,10,NYG,00-0035250,RB2
2025,10,NYG,00-0035535,WR2
2025,10,NYG,00-0038117,WR1
2025,10,NYG,00-0039384,RB1
2025,10,NYG,00-0039847,TE1
2025,10,NYG,00-0040691,QB1
2025,10,NYJ,00-0036427,WR3
2025,10,NYJ,00-0036945,QB1
2025,10,NYJ,00-0037740,WR1
2025,10,NYJ,00-0038120,RB1
2025,10,NYJ,00-0039798,RB2
2025,10,NYJ,00-0039890,WR2
2025,10,NYJ,00-0040736,TE1
2025,10,PHI,00-0034351,TE1
2025,10,PHI,00-0034844,RB1
2025,10,PHI,00-0035676,WR1
2025,10,PHI,00-0036389,QB1
2025,10,PHI,00-0036912,WR2
2025,10,PHI,00-0037741,WR3
2025,10,PHI,00-0038555,RB2
2025,10,PIT,00-0023459,QB1
2025,10,PIT,00-0033858,TE1
2025,10,PIT,00-0035640,WR1
2025,10,PIT,00-0036919,RB2
2025,10,PIT,00-0037228,RB1
2025,10,PIT,00-0037837,WR2
2025,10,PIT,00-0039739,WR3
2025,10,SEA,00-0033908,WR3
2025,10,SEA,00-0034869,QB1
2025,10,SEA,00-0037545,WR2
2025,10,SEA,00-0038134,RB1
2025,10,SEA,00-0038543,WR1
2025,10,SEA,00-0039165,RB2
2025,10,SEA,00-0039793,TE1
2025,10,SF,00-0033280,RB1
2025,10,SF,00-0033288,TE1
2025,10,SF,00-0033307,WR3
2025,10,SF,00-0036259,WR1
2025,10,SF,00-0036972,QB1
2025,10,SF,00-0037746,RB2
2025,10,SF,00-0039916,WR2
2025,10,TB,00-0033921,WR2
2025,10,TB,00-0034855,QB1
2025,10,TB,00-0037256,RB2
2025,10,TB,00-0038129,TE1
2025,10,TB,00-0039361,RB1
2025,10,TB,00-0040129,WR1
2025,10,TB,00-0040237,WR3
2025,10,WAS,00-0030061,TE1
2025,10,WAS,00-0032268,QB1
2025,10,WAS,00-0035659,WR1
2025,10,WAS,00-0035719,WR2
2025,10,WAS,00-0038611,RB2
2025,10,WAS,00-0040164,WR3
2025,10,WAS,00-0040242,RB1
2025,11,ARI,00-0033119,QB1
2025,11,ARI,00-0035500,WR3
2025,11,ARI,00-0037157,RB1
2025,11,ARI,00-0037744,TE1
2025,11,ARI,00-0038559,WR2
2025,11,ARI,00-0038705,RB2
2025,11,ARI,00-0039849,WR1
2025,11,ATL,00-0035359,WR3
2025,11,ATL,00-0036309,WR2
2025,11,ATL,00-0036970,TE1
2025,11,ATL,00-0037238,WR1
2025,11,ATL,00-0037263,RB2
2025,11,ATL,00-0038542,RB1
2025,11,ATL,00-0039917,QB1
2025,11,BAL,00-0030564,WR3
2025,11,BAL,00-0032764,RB1
2025,11,BAL,00-0034753,TE1
2025,11,BAL,00-0034796,QB1
2025,11,BAL,00-0034975,RB2
2025,11,BAL,00-0036550,WR2
2025,11,BAL,00-0039064,WR1
2025,11,BUF,00-0034857,QB1
2025,11,BUF,00-0035537,RB2
2025,11,BUF,00-0036988,WR3
2025,11,BUF,00-0037248,RB1
2025,11,BUF,00-0037261,WR1
2025,11,BUF,00-0038933,TE1
2025,11,BUF,00-0039901,WR2
2025,11,CAR,00-0036139,RB1
2025,11,CAR,00-0036555,RB2
2025,11,CAR,00-0039150,QB1
2025,11,CAR,00-0039342,WR2
2025,11,CAR,00-0039356,TE1
2025,11,CAR,00-0039491,WR3
2025,11,CAR,00-0040124,WR1
2025,11,CHI,00-0034827,WR2
2025,11,CHI,00-0035208,WR3
2025,11,CHI,00-0036275,RB1
2025,11,CHI,00-0036290,TE1
2025,11,CHI,00-0039918,QB1
2025,11,CHI,00-0039919,WR1
2025,11,CHI,00-0040236,RB2
2025,11,CIN,00-0026158,QB1
2025,11,CIN,00-0033526,RB2
2025,11,CIN,00-0035644,TE1
2025,11,CIN,00-0036410,WR2
2025,11,CIN,00-0036900,WR1
2025,11,CIN,00-0038597,RB1
2025,11,CIN,00-0038619,WR3
2025,11,CLE,00-0033885,TE1
2025,11,CLE,00-0036407,WR1
2025,11,CLE,00-0038979,WR2
2025,11,CLE,00-0040162,RB2
2025,11,CLE,00-0040704,QB1
2025,11,CLE,00-0040782,WR3
2025,11,CLE,00-0040784,RB1
2025,11,DAL,00-0033077,QB1
2025,11,DAL,00-0036358,WR1
2025,11,DAL,00-0036997,RB1
2025,11,DAL,00-0037247,WR2
2025,11,DAL,00-0038041,TE1
2025,11,DAL,00-0039410,WR3
2025,11,DAL,00-0040586,RB2
2025,11,DEN,00-0033881,TE1
2025,11,DEN,00-0034348,WR1
2025,11,DEN,00-0037085,RB2
2025,11,DEN,00-0038976,WR3
2025,11,DEN,00-0039732,QB1
2025,11,DEN,00-0039868,WR2
2025,11,DEN,00-0040730,RB1
2025,11,DET,00-0032464,WR3
2025,11,DET,00-0033106,QB1
2025,11,DET,00-0035685,RB2
2025,11,DET,00-0036754,TE1
2025,11,DET,00-0036963,WR1
2025,11,DET,00-0037240,WR2
2025,11,DET,00-0039139,RB1
2025,11,GB,00-0035700,RB1
2025,11,GB,00-0036264,QB1
2025,11,GB,00-0037816,WR1
2025,11,GB,00-0038124,WR3
2025,11,GB,00-0038797,RB2
2025,11,GB,00-0039144,TE1
2025,11,GB,00-0040667,WR2
2025,11,HOU,00-0034383,TE1
2025,11,HOU,00-0034775,WR3
2025,11,HOU,00-0034791,RB2
2025,11,HOU,00-0036554,WR1
2025,11,HOU,00-0039163,QB1
2025,11,HOU,00-0040130,WR2
2025,11,HOU,00-0040583,RB1
2025,11,JAX,00-0034960,WR2
2025,11,JAX,00-0036971,QB1
2025,11,JAX,00-0036973,RB1
2025,11,JAX,00-0037004,TE1
2025,11,JAX,00-0038606,WR3
2025,11,JAX,00-0039893,WR1
2025,11,JAX,00-0040719,RB2
2025,11,KC,00-0030506,TE1
2025,11,KC,00-0033873,QB1
2025,11,KC,00-0033923,RB2
2025,11,KC,00-0035662,WR3
2025,11,KC,00-0037197,RB1
2025,11,KC,00-0039067,WR1
2025,11,KC,00-0039894,WR2
2025,11,LA,00-0026498,QB1
2025,11,LA,00-0031381,WR2
2025,11,LA,00-0033110,TE1
2025,11,LA,00-0037840,RB1
2025,11,LA,00-0039075,WR1
2025,11,LA,00-0039738,RB2
2025,11,LA,00-0039751,WR3
2025,11,LAC,00-0030279,WR2
2025,11,LAC,00-0036355,QB1
2025,11,LAC,00-0038544,WR3
2025,11,LAC,00-0039391,RB1
2025,11,LAC,00-0039915,WR1
2025,11,LAC,00-0040039,RB2
2025,11,LAC,00-0040189,TE1
2025,11,LV,00-0030565,QB1
2025,11,LV,00-0031687,RB2
2025,11,LV,00-0032211,WR2
2025,11,LV,00-0038563,WR1
2025,11,LV,00-0039338,TE1
2025,11,LV,00-0040122,RB1
2025,11,LV,00-0040729,WR3
2025,11,MIA,00-0036182,WR3
2025,11,MIA,00-0036212,QB1
2025,11,MIA,00-0036613,WR1
2025,11,MIA,00-0038720,TE1
2025,11,MIA,00-0039040,RB1
2025,11,MIA,00-0039880,WR2
2025,11,MIA,00-0040198,RB2
2025,11,MIN,00-0033293,RB1
2025,11,MIN,00-0035229,TE1
2025,11,MIN,00-0036322,WR1
2025,11,MIN,00-0037291,WR3
2025,11,MIN,00-0037525,RB2
2025,11,MIN,00-0038994,WR2
2025,11,MIN,00-0039923,QB1
2025,11,NE,00-0031588,WR1
2025,11,NE,00-0033090,TE1
2025,11,NE,00-0033555,WR3
2025,11,NE,00-0036875,RB1
2025,11,NE,00-0038608,WR2
2025,11,NE,00-0039851,QB1
2025,11,NE,00-0040734,RB2
2025,11,NYG,00-0035250,RB2
2025,11,NYG,00-0035535,WR2
2025,11,NYG,00-0035645,WR3
2025,11,NYG,00-0038117,WR1
2025,11,NYG,00-0039384,RB1
2025,11,NYG,00-0039847,TE1
2025,11,NYG,00-0040691,QB1
2025,11,NYJ,00-0036945,QB1
2025,11,NYJ,00-0037740,WR1
2025,11,NYJ,00-0038120,RB1
2025,11,NYJ,00-0039798,RB2
2025,11,NYJ,00-0039890,WR2
